,categories,deals,display_phone,distance,eat24_url,gift_certificates,id,image_url,is_claimed,is_closed,location,menu_date_updated,menu_provider,mobile_url,name,phone,rating,rating_img_url,rating_img_url_large,rating_img_url_small,reservation_url,review_count,reviews,snippet_image_url,snippet_text,url,address,city,coordinate,country_code,cross_streets,display_address,geo_accuracy,neighborhoods,postal_code,state_code,latitude,longitude
481,"[Category(name='Coffee & Tea', alias='coffee'), Category(name='Wine Bars', alias='wine_bars'), Category(name='Cafes', alias='cafes')]",,+1-212-253-5740,,,,vbar-and-cafe-new-york-4,https://s3-media2.fl.yelpcdn.com/bphoto/Lv19mqvDyEQ3ySqg3jn7PQ/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cc7fbe0>,1470407229.0,eat24,http://m.yelp.com/biz/vbar-and-cafe-new-york-4?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,VBar&cafe,2122535740,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,212,,http://s3-media4.fl.yelpcdn.com/photo/lV3gWcZZWuOvf7v4Zh9SjA/ms.jpg,"Vbar&Café was a stumble upon stop thanks to my agitated and thirsty Mother and Yelp. She clearly was done with my walking, shopping and talking and,...",http://www.yelp.com/biz/vbar-and-cafe-new-york-4?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['225 Sullivan St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cc7fc50>,US,3rd St & Bleecker St,"['225 Sullivan St', 'Greenwich Village', 'New York, NY 10012']",8.0,['Greenwich Village'],10012,NY,40.729534,-73.999488
482,"[Category(name='Bars', alias='bars')]",,+1-212-477-7515,,,,nurse-bettie-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/TL-h0Rej5LKCdbzK4Dtxqg/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cc7fc88>,,,http://m.yelp.com/biz/nurse-bettie-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Nurse Bettie,2124777515,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,241,,http://s3-media2.fl.yelpcdn.com/photo/jTRUfcbm5lZD4wI6pvW_8g/ms.jpg,"I hear they have burlesque shows here but I've never been to one, just hasn't worked out that way... yet. BUT I did come here one Halloween and it was kind...",http://www.yelp.com/biz/nurse-bettie-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['106 Norfolk St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cc7fcf8>,US,Rivington St & Delancey St,"['106 Norfolk St', 'Lower East Side', 'New York, NY 10002']",8.0,['Lower East Side'],10002,NY,40.718826,-73.986862
483,"[Category(name='Lounges', alias='lounges'), Category(name='American (New)', alias='newamerican')]",,+1-212-219-0640,,,,souths-bar-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/sukOuBoN8TDuRZl_pPIWvQ/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cc7fd30>,1442355043.0,single_platform,http://m.yelp.com/biz/souths-bar-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,South's Bar,2122190640,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,178,,http://s3-media2.fl.yelpcdn.com/photo/7aeiYChP07b7Cs3qZ2EnAA/ms.jpg,Classy front with large windows from floor to ceiling. Lighting was perfect - not too dim and has plenty of natural sunlight. Perfect cute little spot for...,http://www.yelp.com/biz/souths-bar-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['273 Church St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cc7fda0>,US,White & Franklin,"['273 Church St', 'TriBeCa', 'New York, NY 10013']",9.5,['TriBeCa'],10013,NY,40.718487,-74.004955
484,"[Category(name='Bars', alias='bars'), Category(name='American (New)', alias='newamerican')]",,+1-212-941-9119,,,,onieals-grand-street-bar-and-restaurant-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/2x5W7kK4EBwih6kqef3PpQ/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cc7fdd8>,1458745236.0,single_platform,http://m.yelp.com/biz/onieals-grand-street-bar-and-restaurant-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Onieal's Grand Street Bar & Restaurant,2129419119,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,222,,http://s3-media3.fl.yelpcdn.com/photo/9FRbUXvQnaM-5cIyPJDUVw/ms.jpg,"Onieal's always provides a solid experience. They meet and exceed the NYC standard for food, drinks, and service. 
The decor is warm, inviting, and classic....",http://www.yelp.com/biz/onieals-grand-street-bar-and-restaurant-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['174 Grand St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cc7fa20>,US,Baxter St & Centre Market Pl,"['174 Grand St', 'Little Italy', 'New York, NY 10013']",8.0,['Little Italy'],10013,NY,40.719711,-73.997848
485,"[Category(name='American (New)', alias='newamerican'), Category(name='Pubs', alias='pubs'), Category(name='Pool Halls', alias='poolhalls')]",,+1-212-361-0077,,,,formerly-crows-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/KF8TnjpaTbBOLhUDrupCEA/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10c9f64e0>,1471753695.0,single_platform,http://m.yelp.com/biz/formerly-crows-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Formerly Crow's,2123610077,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,52,,http://s3-media1.fl.yelpcdn.com/photo/97z7XipD-_JC4E-Lnz4xtw/ms.jpg,"Really affordable prices, good happy hour deal very good service plus delicious food and they close until 4am. Cant ask fpr anything better! Definitely will...",http://www.yelp.com/biz/formerly-crows-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['85 Washington Pl'],New York,<yelp.obj.coordinate.Coordinate object at 0x10c9f6470>,US,Avenue Of The Americas,"['85 Washington Pl', 'Greenwich Village', 'New York, NY 10011']",8.0,['Greenwich Village'],10011,NY,40.7322,-74.00003
486,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Latin American', alias='latin')]",,+1-212-967-3892,,,,ooviña-new-york-3,https://s3-media3.fl.yelpcdn.com/bphoto/uK5HD-mqjD-PKDsH56pmzw/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10caca048>,,,http://m.yelp.com/biz/oovi%C3%B1a-new-york-3?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Ooviña,2129673892,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,135,,http://s3-media1.fl.yelpcdn.com/photo/3KEjaL4WDNkb3L4RJpOYLQ/ms.jpg,"I couldn't stop squealing about the decor...#basic, I know, but I loved the vines and flowers along the walls and ceiling. Perfect for a date or night out...",http://www.yelp.com/biz/oovi%C3%B1a-new-york-3?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['496 Ninth Ave'],New York,<yelp.obj.coordinate.Coordinate object at 0x10caca0b8>,US,,"['496 Ninth Ave', 'Midtown West', 'New York, NY 10018']",8.0,"['Midtown West', ""Hell's Kitchen""]",10018,NY,40.75562,-73.99445
487,"[Category(name='Wine Bars', alias='wine_bars')]",,+1-212-475-5505,,,,clandestino-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/I_WtMUfMogIedkYIDm5u5A/ms.jpg,False,False,<yelp.obj.location.Location object at 0x10caca0f0>,,,http://m.yelp.com/biz/clandestino-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Clandestino,2124755505,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,95,,http://s3-media1.fl.yelpcdn.com/photo/MR_H9ZWUcNcsXQf_bzzSzw/ms.jpg,"I came here on a whim for my birthday with my group.  They were very accommodating to our large crowd. 

The drinks were pour well and the bartenders were...",http://www.yelp.com/biz/clandestino-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['35 Canal St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10caca160>,US,Division St & Rutgers St,"['35 Canal St', 'Chinatown', 'New York, NY 10002']",8.0,"['Chinatown', 'Lower East Side']",10002,NY,40.714775,-73.990852
488,"[Category(name='Breakfast & Brunch', alias='breakfast_brunch'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Bars', alias='bars')]",,+1-212-741-6623,,,,the-green-table-new-york-2,https://s3-media4.fl.yelpcdn.com/bphoto/vof7wTrbmgvgp-JzQSl8Ug/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cac7dd8>,1455311733.0,single_platform,http://m.yelp.com/biz/the-green-table-new-york-2?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,The Green Table,2127416623,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,456,,http://s3-media3.fl.yelpcdn.com/photo/vpL11OJi7W7Wgm5p5xRulg/ms.jpg,"This place makes me want to scream ""Jesus Mother Mary"", and I am far from religious. It is the food here that will convince you, there is indeed, a heaven!...",http://www.yelp.com/biz/the-green-table-new-york-2?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,"['Chelsea Market', '75 9th Ave']",New York,<yelp.obj.coordinate.Coordinate object at 0x10cac7eb8>,US,,"['Chelsea Market', '75 9th Ave', 'Meatpacking District', 'New York, NY 10011']",9.5,"['Meatpacking District', 'Chelsea']",10011,NY,40.7414165692826,-74.0054237864776
489,"[Category(name='Italian', alias='italian'), Category(name='Bars', alias='bars')]",,+1-212-489-8600,,,,cielo-at-the-mayfair-new-york-3,https://s3-media1.fl.yelpcdn.com/bphoto/waotdDMSHhRwVL3zfzFyYQ/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cac7f60>,,,http://m.yelp.com/biz/cielo-at-the-mayfair-new-york-3?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Cielo At the Mayfair,2124898600,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,237,,http://s3-media2.fl.yelpcdn.com/photo/6IyQp54c4cYiFZfvdpprdA/ms.jpg,My family and I ate here before attending a Broadway show (Kinky Boots). It would have been fortuitous if we were attending Book of Mormon since that is...,http://www.yelp.com/biz/cielo-at-the-mayfair-new-york-3?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['242 W 49th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cac7fd0>,US,Broadway & 8th Ave,"['242 W 49th St', 'Theater District', 'New York, NY 10019']",9.5,"['Theater District', 'Midtown West']",10019,NY,40.761195,-73.9859352
490,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='Burgers', alias='burgers'), Category(name='American (Traditional)', alias='tradamerican')]",,+1-212-541-7080,,,,the-house-of-brews-new-york-5,https://s3-media3.fl.yelpcdn.com/bphoto/VW7V8kd5cgJADTiykTUywA/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cac7ef0>,1471951051.0,single_platform,http://m.yelp.com/biz/the-house-of-brews-new-york-5?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,The House of Brews,2125417080,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,,290,,http://s3-media1.fl.yelpcdn.com/photo/TT_6PRANiWEwQJkP08BjgA/ms.jpg,"As I walked down the street in the pouring rain I seen the chalkboard that read $4 mimosas and bloody Mary's and I was game!! 
Mimosas were good nice even...",http://www.yelp.com/biz/the-house-of-brews-new-york-5?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['302 W 51st St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cab7668>,US,9th Ave & 8th Ave,"['302 W 51st St', 'Theater District', 'New York, NY 10019']",9.5,"['Theater District', 'Midtown West', ""Hell's Kitchen""]",10019,NY,40.7630188,-73.9861591
491,"[Category(name='Wine Bars', alias='wine_bars')]",,+1-212-447-9463,,,,vanguard-wine-bar-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/tI3XAkzEBMVUiLvUGpzBgA/ms.jpg,False,False,<yelp.obj.location.Location object at 0x10cab76a0>,1442109889.0,single_platform,http://m.yelp.com/biz/vanguard-wine-bar-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Vanguard Wine Bar,2124479463,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,51,,http://s3-media4.fl.yelpcdn.com/photo/JgN0-zmHnvWDUAbQfBb2Mw/ms.jpg,Best first date/date spot in nyc. Big bar to sit at incase you don't like the awkwardness of sitting at a table(although they have that too) oldies playing...,http://www.yelp.com/biz/vanguard-wine-bar-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['530 2nd Ave'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cab7710>,US,30th St & 29th St,"['530 2nd Ave', 'Kips Bay', 'New York, NY 10016']",9.5,"['Kips Bay', 'Midtown East']",10016,NY,40.741879,-73.977752
492,"[Category(name='Lounges', alias='lounges')]",,+1-212-554-6000,,,,sky-terrace-at-hudson-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/TqSb66Dxy6-0-px2RrYKXQ/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cab7748>,,,http://m.yelp.com/biz/sky-terrace-at-hudson-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Sky Terrace at Hudson,2125546000,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,63,,http://s3-media3.fl.yelpcdn.com/photo/qkiEJIdTmNa_Ur92cm33kg/ms.jpg,"I like this place - mostly because so few people know of it so it's probably best not to even leave a review, but I will.

This is a rooftop in a hotel that...",http://www.yelp.com/biz/sky-terrace-at-hudson-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,"['Hudson Hotel', '358 W 58th Street, 15th Floor']",New York,<yelp.obj.coordinate.Coordinate object at 0x10cab77b8>,US,,"['Hudson Hotel', '358 W 58th Street, 15th Floor', 'Midtown West', 'New York, NY 10019']",8.0,"['Midtown West', ""Hell's Kitchen""]",10019,NY,40.76836,-73.98493
493,"[Category(name='American (New)', alias='newamerican'), Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='Sports Bars', alias='sportsbars')]",,+1-212-967-1070,,,,american-whiskey-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/kDT9RdvbewJtXjzj1WsNqQ/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cab77f0>,1442143060.0,single_platform,http://m.yelp.com/biz/american-whiskey-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,American Whiskey,2129671070,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,,215,,http://s3-media4.fl.yelpcdn.com/photo/JFvAT30mCNiUsek0m06TfA/ms.jpg,"I can't quite remember how I came to know about this place, but I remember looking through the Yelp reviews and deciding I did need to come here. I'm glad I...",http://www.yelp.com/biz/american-whiskey-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['247 W 30th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cab7860>,US,7th Ave & Fashion Ave,"['247 W 30th St', 'Midtown West', 'New York, NY 10001']",9.5,['Midtown West'],10001,NY,40.749403,-73.994049
494,"[Category(name='Bars', alias='bars'), Category(name='Creperies', alias='creperies')]",,+1-212-982-6275,,,,shade-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/SksPtS-dE9NLxrKCwcjMsw/ms.jpg,False,False,<yelp.obj.location.Location object at 0x10c9d45c0>,,,http://m.yelp.com/biz/shade-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Shade,2129826275,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,169,,http://s3-media4.fl.yelpcdn.com/photo/OoNoGaHt8MEISQkcHRSFoA/ms.jpg,Very good and I love to go here for lunch when I've had a long morning and just need a change of scenery without going too far. The vibe is very nice and I...,http://www.yelp.com/biz/shade-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['241 Sullivan St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10c9d4390>,US,,"['241 Sullivan St', 'Greenwich Village', 'New York, NY 10002']",8.0,['Greenwich Village'],10002,NY,40.72992,-73.99927
495,"[Category(name='Lounges', alias='lounges'), Category(name='Hookah Bars', alias='hookah_bars'), Category(name='Dance Clubs', alias='danceclubs')]",[<yelp.obj.deal.Deal object at 0x10c9d44a8>],+1-212-961-7507,,,[<yelp.obj.gift_certificate.GiftCertificate object at 0x10c9d42b0>],iron-bar-and-lounge-new-york-3,https://s3-media2.fl.yelpcdn.com/bphoto/1b_eGnnVqp_2HMLOAYzjrw/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10c9d4358>,1455125583.0,single_platform,http://m.yelp.com/biz/iron-bar-and-lounge-new-york-3?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Iron Bar & Lounge,2129617507,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,,270,,http://s3-media3.fl.yelpcdn.com/photo/0Gj1W0IlovqAkjU5D_HvtQ/ms.jpg,"After the Met game, my friend and I wound up in Time Square and decided to do a little bar hopping. We were walking around, going with the flow and found...",http://www.yelp.com/biz/iron-bar-and-lounge-new-york-3?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['713 8th Ave'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cc8e748>,US,44th St & 45th St,"['713 8th Ave', 'Theater District', 'New York, NY 10036']",9.5,"['Theater District', 'Midtown West', ""Hell's Kitchen""]",10036,NY,40.7590071111917,-73.9885687083006
496,"[Category(name='Bars', alias='bars'), Category(name='Italian', alias='italian')]",,+1-212-517-7700,,,,come-prima-ristorante-new-york-2,https://s3-media4.fl.yelpcdn.com/bphoto/HtLxfGOYo_4bEWuDD9y9og/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cc8e898>,,,http://m.yelp.com/biz/come-prima-ristorante-new-york-2?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Come Prima Ristorante,2125177700,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,,28,,http://s3-media1.fl.yelpcdn.com/photo/_QhR_ZGuRqZqg67-NkZlZQ/ms.jpg,Come Prima is a relatively new Restaurant. I have eaten here twice now and have found all the dishes to be absolutely outstanding. I especially enjoyed the...,http://www.yelp.com/biz/come-prima-ristorante-new-york-2?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['903 Madison Ave'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cc8e908>,US,73rd St & 72nd St,"['903 Madison Ave', 'Upper East Side', 'New York, NY 10021']",9.5,['Upper East Side'],10021,NY,40.7721165011105,-73.965037390213
