yelp_id,crime_score,business_name,rating,category
firehouse-new-york,185,Firehouse,3.0,"[Category(name='Bars', alias='bars'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Mexican', alias='mexican')]"
o-reillys-pub-new-york,1027,O'Reilly's Pub,3.0,"[Category(name='Pubs', alias='pubs')]"
lucky-strike-new-york,332,Lucky Strike,3.5,"[Category(name='Bars', alias='bars'), Category(name='French', alias='french')]"
annie-moores-bar-and-restaurant-new-york-2,389,Annie Moore's Bar & Restaurant,4.0,"[Category(name='Salad', alias='salad'), Category(name='Burgers', alias='burgers'), Category(name='Irish Pub', alias='irish_pubs')]"
the-iris-and-b-gerald-cantor-roof-garden-new-york,76,The Iris and B. Gerald Cantor Roof Garden,4.5,"[Category(name='Bars', alias='bars'), Category(name='Museums', alias='museums')]"
little-town-nyc-new-york-2,633,Little Town NYC,3.0,"[Category(name='Bars', alias='bars'), Category(name='Chicken Wings', alias='chicken_wings')]"
latitude-bar-and-lounge-new-york,633,Latitude Bar & Lounge,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Lounges', alias='lounges')]"
l-appart-new-york,53,L'Appart,5.0,"[Category(name='French', alias='french'), Category(name='Cocktail Bars', alias='cocktailbars')]"
the-boil-new-york-3,326,The Boil,4.5,"[Category(name='Cajun/Creole', alias='cajun'), Category(name='Seafood', alias='seafood'), Category(name='Wine Bars', alias='wine_bars')]"
vig-bar-new-york,297,Vig Bar,3.5,"[Category(name='Pubs', alias='pubs')]"
the-smith-new-york-3,244,The Smith,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Breakfast & Brunch', alias='breakfast_brunch'), Category(name='Brasseries', alias='brasseries')]"
welcome-to-the-johnsons-new-york,451,Welcome to the Johnson's,3.5,"[Category(name='Dive Bars', alias='divebars'), Category(name='Lounges', alias='lounges')]"
zinc-bar-new-york-2,405,Zinc Bar,4.0,"[Category(name='Jazz & Blues', alias='jazzandblues'), Category(name='Lounges', alias='lounges'), Category(name='Music Venues', alias='musicvenues'), Category(name='American (New)', alias='newamerican')]"
tribeca-tap-house-new-york,139,Tribeca Tap House,3.5,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='Gastropubs', alias='gastropubs'), Category(name='Burgers', alias='burgers')]"
russian-samovar-new-york,504,Russian Samovar,4.0,"[Category(name='Russian', alias='russian'), Category(name='Bars', alias='bars')]"
puffys-tavern-new-york,175,Puffy's Tavern,3.5,"[Category(name='Bars', alias='bars'), Category(name='Sandwiches', alias='sandwiches')]"
stitch-bar-and-lounge-new-york-3,790,Stitch Bar & Lounge,3.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Lounges', alias='lounges'), Category(name='Gastropubs', alias='gastropubs')]"
o-flanagans-new-york,171,O'Flanagan's,3.0,"[Category(name='Irish', alias='irish'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Irish Pub', alias='irish_pubs')]"
arrow-bar-new-york,351,Arrow Bar,3.5,"[Category(name='Dive Bars', alias='divebars'), Category(name='Lounges', alias='lounges')]"
smoke-jazz-club-new-york,256,Smoke Jazz Club,4.0,"[Category(name='Jazz & Blues', alias='jazzandblues'), Category(name='Music Venues', alias='musicvenues'), Category(name='Soul Food', alias='soulfood')]"
rathbones-restaurant-new-york,310,Rathbones Restaurant,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='American (Traditional)', alias='tradamerican')]"
weather-up-new-york,202,Weather Up,3.5,"[Category(name='Bars', alias='bars')]"
butterfield-8-new-york,457,Butterfield 8,3.0,"[Category(name='Bars', alias='bars'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Gastropubs', alias='gastropubs')]"
the-fitz-new-york,488,The Fitz,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Irish Pub', alias='irish_pubs'), Category(name='Gastropubs', alias='gastropubs')]"
surya-new-york-3,441,Surya,4.5,"[Category(name='Indian', alias='indpak'), Category(name='Cocktail Bars', alias='cocktailbars')]"
felice-15-gold-street-new-york-2,344,Felice 15 Gold Street,4.0,"[Category(name='Italian', alias='italian'), Category(name='Wine Bars', alias='wine_bars')]"
brasserie-cognac-east-new-york,176,Brasserie Cognac East,3.5,"[Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='French', alias='french'), Category(name='Brasseries', alias='brasseries')]"
shigure-new-york,265,Shigure,4.0,"[Category(name='Japanese', alias='japanese'), Category(name='Bars', alias='bars')]"
miracle-on-9th-street-new-york-3,198,Miracle On 9th Street,4.0,"[Category(name='Cocktail Bars', alias='cocktailbars')]"
mckennas-pub-new-york,462,McKenna's Pub,3.5,"[Category(name='Pubs', alias='pubs')]"
o-haras-restaurant-and-pub-new-york,255,O'Hara's Restaurant & Pub,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='American (New)', alias='newamerican')]"
lucky-jacks-new-york,446,Lucky Jack's,3.5,"[Category(name='Lounges', alias='lounges'), Category(name='Venues & Event Spaces', alias='venues'), Category(name='Cocktail Bars', alias='cocktailbars')]"
black-market-new-york,319,Black Market,3.5,"[Category(name='Burgers', alias='burgers'), Category(name='Gastropubs', alias='gastropubs'), Category(name='Bars', alias='bars')]"
redemption-nyc-new-york,259,Redemption NYC,3.0,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]"
blarney-rock-pub-new-york,1065,Blarney Rock Pub,3.5,"[Category(name='Irish', alias='irish'), Category(name='Pubs', alias='pubs')]"
great-jones-cafe-new-york,444,Great Jones Cafe,4.0,"[Category(name='Cajun/Creole', alias='cajun'), Category(name='Bars', alias='bars'), Category(name='American (Traditional)', alias='tradamerican')]"
kaorumc-new-york,190,KaoruMC,4.5,"[Category(name='Japanese', alias='japanese'), Category(name='Seafood', alias='seafood'), Category(name='Piano Bars', alias='pianobars')]"
bar-veloce-east-village-new-york,479,Bar Veloce - East Village,3.5,"[Category(name='Wine Bars', alias='wine_bars')]"
dinnertable-new-york,280,Dinnertable,4.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Burgers', alias='burgers'), Category(name='Cocktail Bars', alias='cocktailbars')]"
eastside-billiards-new-york,293,Eastside Billiards,3.5,"[Category(name='Pool Halls', alias='poolhalls'), Category(name='Bars', alias='bars')]"
the-madhatter-pub-and-eatery-new-york-2,380,The Madhatter Pub & Eatery,3.5,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='British', alias='british'), Category(name='Gastropubs', alias='gastropubs')]"
deweys-pub-new-york,969,Deweys Pub,3.5,"[Category(name='Gastropubs', alias='gastropubs')]"
tavola-new-york,522,Tavola,4.0,"[Category(name='Italian', alias='italian'), Category(name='Pizza', alias='pizza'), Category(name='Wine Bars', alias='wine_bars')]"
m1-5-lounge-new-york,301,M1-5 Lounge,3.0,"[Category(name='Lounges', alias='lounges'), Category(name='Dance Clubs', alias='danceclubs'), Category(name='American (New)', alias='newamerican')]"
bills-bar-and-burger-new-york-2,475,Bill's Bar & Burger,3.5,"[Category(name='Burgers', alias='burgers'), Category(name='American (New)', alias='newamerican'), Category(name='Bars', alias='bars')]"
petite-abeille-new-york-5,273,Petite Abeille,3.5,"[Category(name='Belgian', alias='belgian'), Category(name='Bars', alias='bars'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]"
osteria-cotta-new-york,169,Osteria Cotta,3.5,"[Category(name='Italian', alias='italian'), Category(name='Wine Bars', alias='wine_bars')]"
